ID,medv
3,31.1603879771074
6,25.0106074940557
8,16.3137732601649
9,16.2759367867159
10,18.8002224001069
18,16.9736196536452
20,17.8401351920496
25,14.4566411946876
26,14.2080830332793
27,14.3719022397774
29,17.1454371966955
30,19.861425274979
33,16.6107505944815
34,14.1308117543087
36,21.741220048262
37,21.6172743966248
38,21.6325394077785
42,30.5156991317692
49,16.8452360428634
53,27.3935421132788
60,20.7486006544112
63,24.1653037712133
70,20.2987783431301
72,21.6992688299795
79,21.5767246523693
80,20.7112612212832
83,23.9176897515559
92,22.8195065422009
93,24.2413337037229
96,26.2897107965084
98,36.88247524501
99,42.769327246621
100,32.5929168404665
105,20.4625777485859
106,18.0380576043631
111,26.7089574748246
113,15.5022317332688
114,14.8042457159597
116,16.3844923591179
126,20.1275511082615
130,15.0111984391282
131,18.7146916854323
133,19.0511982937789
136,16.8612788942437
141,16.7984410107868
144,14.6550724285836
145,15.6156164384212
147,16.4156017137187
152,16.1007793141683
153,17.2643114479365
156,19.6371582166266
158,37.5565079209558
163,48.7962375172218
169,24.8415263984436
185,25.7660535692765
186,27.9578461510966
189,31.5644578046632
196,47.7162685519249
197,38.343468590624
199,36.1577243019588
200,30.959311353157
203,43.6676741362227
208,19.2426519587142
210,16.5261600777176
211,17.5977859207041
213,21.6871779124122
216,23.4166119077411
218,27.8987045326039
219,21.1975803436518
220,24.8788561160229
221,29.0876907514189
229,41.863221036858
232,34.6027416580047
238,33.8570614862988
239,25.7933912467032
240,25.1756656769738
242,18.365846990884
246,17.9966133619435
248,21.1459482494097
253,30.3213131866258
255,19.1618207740538
256,15.5972308284746
257,39.4693490569061
258,47.7671365176018
259,35.3533385203286
260,33.1992238069396
268,45.2397545118435
270,20.387432842542
271,20.5586627421465
276,31.2310682655976
277,31.4270837770589
278,30.6520882776346
279,26.7212355986318
281,42.2724618542087
288,20.777585360068
290,22.2961499333831
292,34.0032994167858
295,22.2851413010848
296,28.0551844455241
299,25.2295454939068
300,32.3933949114374
301,28.4711431802429
308,30.3614906596582
314,20.2666783493611
315,20.8441001279534
320,21.2700184689614
322,23.8419145012761
323,21.3488107015876
324,17.8681231602519
327,24.1346378598977
330,24.5593309189268
332,17.0320163868864
333,20.0855947083562
336,20.1133914979856
338,18.3301173204955
346,20.5840638850335
347,19.2856093807949
351,24.2529431359972
352,26.4467662369446
354,30.1956168648368
355,21.6683318370281
356,23.2504698079885
362,21.0857892154014
364,21.8386947295081
365,41.1241942591946
370,45.5360246188957
376,23.6083761977617
379,9.2911128685903
380,11.2164401021635
381,28.1951313826506
382,11.879923760546
386,8.2519850561894
389,9.3842244281484
391,16.7059169422689
394,20.3615872365819
396,17.8890364207525
398,15.2940911085254
400,15.9222475687619
403,14.5546468899736
405,12.6559738840101
406,24.1168996228176
407,14.6074394510142
410,13.2349548588106
411,20.1672763617956
412,8.8988987820624
413,11.7790174687893
417,8.7894542964245
421,19.354349429814
422,20.0876115196385
423,22.2324087150212
424,14.0540030014153
427,14.6144898018552
431,14.1342797791414
436,10.0023702025136
437,10.4252478263285
439,10.3540133204599
447,17.5511720130968
450,14.8731878905718
451,13.0858617968461
455,10.856730158141
457,16.4962656386344
471,18.2972619755694
474,26.0434080788711
476,14.2952229794169
483,25.6094190614311
486,20.0437874005723
490,10.3421011509932
495,25.9682994237751
496,26.5139716168026
497,21.2073710493839
499,23.251065150501
501,20.4838825956231
505,19.2384276995076
