ID,medv
3,38.75588666653
6,23.9374407990837
8,16.2893397317829
9,14.4453855436926
10,17.2100523325159
18,19.8971486217601
20,21.0953971516024
25,16.394035260995
26,16.5554642227963
27,19.763359002366
29,20.7884985789744
30,22.8175322254585
33,14.6112857925295
34,16.1982385589885
36,21.7005176840481
37,21.2214108393554
38,22.6072827811369
42,27.8911752459771
49,14.6067293735554
53,23.6302711861949
60,22.4170234594604
63,23.2886228175595
70,22.4494196094098
72,21.4896978537035
79,21.0848834224817
80,22.4170234594604
83,23.2886228175595
92,23.1027449111499
93,22.647704408121
96,26.6561140970997
98,45.657379479453
99,47.5455576159951
100,33.0772107090331
105,20.9652538127142
106,16.4810351069523
111,20.9386309334255
113,16.9011140567931
114,16.6460775593399
116,19.4743396530657
126,20.3337951896517
130,15.9565710366873
131,20.727827623092
133,20.9925576190806
136,16.1329032252675
141,14.2358020428238
144,13.9204321449019
145,13.8832922981586
147,15.247283887723
152,20.8241794006415
153,21.4076890299858
156,17.7679067169555
158,31.4066788317756
163,47.5549408230658
169,21.0082247389841
185,21.2358250773531
186,21.3588369079608
189,26.8552185848562
196,48.1780099969475
197,37.5585482057462
199,32.454091462758
200,34.4448968615164
203,44.9407316488671
208,17.8043774812399
210,14.5170788360324
211,17.1741132715768
213,19.9842207426992
216,22.8694749248383
218,23.6423397042755
219,16.7286800398739
220,21.3700253470707
221,28.6336692738466
229,44.4519478522786
232,34.8343578414517
238,34.3319591291208
239,23.3691124701833
240,26.3469043324493
242,21.0848834224817
246,17.6861926105551
248,21.3818124612026
253,36.3097348757211
255,23.3691124701833
256,22.4170234594604
257,43.8839913360753
258,42.8254644938395
259,33.6449829245183
260,30.0587702644429
268,41.5486623931624
270,21.0729893550507
271,21.0179188422302
276,31.4063000911384
277,33.505921909331
278,31.6783907338582
279,23.3736002950369
281,47.5510532268657
288,23.2886228175595
290,25.0062538921308
292,38.1069671332827
295,21.1728581847304
296,26.6489668954363
299,23.6302711861949
300,34.3260193227785
301,29.1763386852426
308,29.5976177586576
314,22.6635891028896
315,25.1159848013836
320,20.9114533659313
322,23.2886228175595
323,23.2194854621747
324,21.0534352430116
327,23.3691124701833
330,23.2886228175595
332,21.0045284621642
333,22.4898412363939
336,22.45280183025
338,21.1843714332115
346,21.1728581847304
347,20.878163397042
351,23.3691124701833
352,26.5324819912069
354,27.9305101008134
355,22.3107239572359
356,23.1899951910252
362,20.5918441343059
364,18.952554378365
365,40.8323991055241
370,35.0552359139667
376,26.7923561776635
379,11.0516947517985
380,11.155187217666
381,24.1968345747935
382,11.5363533524571
386,10.3458206527878
389,10.1315939304361
391,15.2719893284608
394,18.1572159761474
396,14.9453432477282
398,14.6864717619127
400,12.2351798112489
403,12.7252826628202
405,9.9305560100232
406,10.2689607626779
407,11.2032489846027
410,16.5629781445221
411,25.0155505051666
412,11.7186692794885
413,11.0916728869922
417,13.3265176052685
421,18.1590342206206
422,18.2065766568082
423,21.6520154389966
424,13.8411681900368
427,17.7127773697068
431,16.2080674222411
436,12.1641794773843
437,14.0905475765811
439,9.9933422475312
447,15.4465844265103
450,15.0478229025307
451,16.0877912228922
455,15.1726668023055
457,15.8517206308656
471,16.8342917802027
474,27.4783690079953
476,13.6136734255521
483,30.8137006888202
486,21.1757521119198
490,13.3259280079746
495,20.8431387936209
496,17.5638000037895
497,15.7109618278552
499,21.0064572120851
501,20.8293359105248
505,27.73133767713
