ID,medv
3,39.7012368273633
6,24.0338749425753
8,16.1798696537218
9,14.793399338514
10,16.981768415234
18,19.8812241570225
20,20.9279294367881
25,16.2425001522555
26,16.9226835667492
27,19.6432562123427
29,20.8883276218904
30,23.4334338236747
33,15.7751789012951
34,16.2425001522555
36,21.5382649706107
37,21.1774443039279
38,22.4839870672566
42,28.2623986491612
49,14.8840169855729
53,23.6552693000264
60,22.4190547159199
63,23.1789727501788
70,22.4839870672566
72,21.526287397646
79,21.1415153986448
80,22.4190547159199
83,23.1789727501788
92,22.7949289774111
93,22.5611120672566
96,26.682281369597
98,45.8563414933158
99,46.9870860128314
100,32.5527974619901
105,20.8981468620373
106,16.121302653458
111,20.8798034276938
113,16.7241373837412
114,16.1792853374407
116,19.3079790808404
126,19.7277268704491
130,15.9532482968217
131,20.8883276218904
133,20.9416427335488
136,16.0283873873516
141,14.7366864884813
144,14.1410319033412
145,14.2316495504
147,15.6055372236757
152,21.3007587545297
153,21.5187922306516
156,18.6180922870598
158,31.7486408295994
163,47.8044719910808
169,21.1194907160049
185,21.1384748278328
186,21.2155998278328
189,27.2162269593789
196,47.2001612542567
197,38.9585703438468
199,32.6661422699599
200,34.4631858285408
203,44.2357824524133
208,17.4765049693292
210,14.793399338514
211,16.8453348825387
213,19.2831089686148
216,22.4961797159199
218,24.8186272834728
219,16.4003379045741
220,21.3752928026013
221,30.7989268447728
229,44.813894140725
232,33.6642728399747
238,33.7662649034668
239,23.1789727501788
240,26.5436964523183
242,21.2642877464931
246,17.4765049693292
248,21.2989646400623
253,36.4678778738949
255,23.3356646603334
256,22.547653794261
257,43.3674305390489
258,41.2861604165838
259,35.0987581282351
260,29.7432528654061
268,39.9393743841952
270,21.155090072273
271,21.0778965822187
276,31.7621655093232
277,33.643236710607
278,29.844264412739
279,23.1789727501788
281,47.3112262725717
288,23.1789727501788
290,25.9012264500239
292,38.6612573932473
295,21.4126190396308
296,26.7184405798906
299,23.889086210181
300,33.5103768981972
301,29.404556254444
308,29.2039914476874
314,22.4045750324805
315,25.3701101289597
320,20.8014962848367
322,23.1789727501788
323,22.9567242775822
324,21.1710441101294
327,23.1789727501788
330,23.4127896603334
332,21.2081757016751
333,22.5708185690881
336,22.240618530649
338,21.0345831482727
346,21.2218396400623
347,21.0217845374008
351,23.4127896603334
352,27.063869437255
354,29.1084032103495
355,22.7178039774111
356,23.4205535492222
362,21.0200641419795
364,19.5353597415574
365,39.1266936569279
370,32.7345903266325
376,27.6330163247382
379,12.4418743988582
380,12.2118125766935
381,24.3492128349265
382,12.2773039571944
386,9.923578021128
389,10.003048736687
391,15.2094465448111
394,18.1759744983272
396,14.8619491465457
398,14.5739744702259
400,11.0730974085019
403,12.0268060313418
405,9.7408608494109
406,10.0796240972741
407,11.2817191611437
410,17.7655349883733
411,22.2894960781502
412,11.988395130555
413,11.161217710307
417,12.1982712370888
421,18.2511888496064
422,18.1313647063285
423,20.5513371383073
424,13.6116762859582
427,17.797314678377
431,16.2514352156151
436,11.6055461523439
437,14.1162033834057
439,10.003048736687
447,15.6318133433091
450,15.4785651977166
451,15.95722191783
455,14.9901156043109
457,16.1971681128024
471,16.78268122702
474,27.2210183711994
476,13.2633032926525
483,31.7168560630025
486,21.0555961034548
490,12.7992938001073
495,20.7195936874341
496,17.1282834191808
497,14.6041050391869
499,20.7195936874341
501,20.618011730384
505,27.5435622640045
